"order_id","customer_id","payment_value"
"4021cd7611d6d9ce5ffcd24817fc374f","4a23adac87cf538689fa600d976f78b2","143.21"
"40235386473717246bb2eb10fe48037a","537eb890efff034a88679788b647c564","35"
"40235388677ff26c877371597c5fd116","0747d5bb69f0586cc869d8af4c50f93e","19.86"
"40237bfdaa849b45bb6dc75be63c3abf","dee656f0f566ed1aa85bd137c943f08f","57.59"
"40237e91fbaa88e62cdc9397b2e3343a","709e16e2b25c7474d980076c6bfc4806","77.48"
"40237e91fbaa88e62cdc9397b2e3343a","709e16e2b25c7474d980076c6bfc4806","77.48"
"4023a76299303d17458bcb9419d0f6e6","e333046ce6517bd8bb510291d44f0130","145.53"
"4024e82961bfcec0a71869767cf923e9","d6b1ce66b035a475f00c017792ff9769","170.86"
"402571417385ea134265f371272b0cce","48162d548f5b1b11b9d29d1e01f75a61","372.16"
"40262293c197d4d72d008b6c544f688c","1bb2bdb95f4841f1bba2c0d2cd83d3c9","39.1"
"40264a7f65d4daae1b8d018951250573","53243585a1d6dc2643021fd1853d8905","324.82"
"40276598768326cdd5ae39038037434f","530ec6109d11eaaf87999465c6afee01","178.22"
"4027aaf151a408af313fee7a5af64c5a","0ea22c1cfbdc755f86b9b54b39c16043","50"
"402aa244b88b67e5cc97b78f03488534","8160255418d5aaa7dbdc9f4c64ebda44","104.84"
"402c61cbd327813b4797dfcfaa08889f","02f623a8eb246f3c5f7c2f96462654e6","193.83"
"402d1de1e7261ecc31f90bb5fef7afc9","562fc2f2c2863ab7e79a9e4388a58a14","37.77"
"402df52ba885529dfecfe3de3788b7a1","7dea6f73af847b42cc3985bd620f994d","176.99"
"402ea461fe6e548240f694aaf551c069","b18871c324516afa228a13e8f1ef0ae9","77.29"
"403065b674f9cd3a0ab4d217dac82725","4da0e408c99d2fdc2126dc9fce518060","82.44"
"4030d047c111d2d8a990c6ccfd9e4081","a3e9a2c700480d9bb01fba070ba80a0e","115.2"
"4030d047c111d2d8a990c6ccfd9e4081","a3e9a2c700480d9bb01fba070ba80a0e","115.2"
"4033aa2bed487107c0ab9ee14ce180e6","15aac934c58d886785ac1b17953ea898","88.75"
"4034b68eda61d53e7c3b417c10e8b252","4a3ccda38b2129705f3fb522db62ca31","175.09"
"4035b52134bcb1bdaf305b4671495372","8a32e327fe2c1b3511609d81aaf9f042","97.8"
"4035ceaa65684a20c0e957436e500818","4c2b230173bb36f9b240f2b8ac11786e","74.07"
"403607f34876d4bb53d5184c2282e59c","54583ab379489add547fe47b628db589","270.94"
"4036f899610ca6b249129cf1b59ae8f5","adbc26658d6c7b4b6219f9d934598091","133.89"
"4037a3583a32f7b85f01628dbab478da","3b15288545f8928d3e65a8f949a28291","176.56"
"403965e12316a38230092283b46060d5","cc419e0650a3c5ba77189a1882b7556a","115.87"
"40397c42ea8f390af9afe9cc02cb2fdd","4a3ca9315b744ce9f8e9374361493884","121.87"
"40397c42ea8f390af9afe9cc02cb2fdd","4a3ca9315b744ce9f8e9374361493884","13.29"
"403990c5fffd698dc79416488b3fb1fa","8b321bb669392f5163d04c59e235e066","47.62"
"403a0fd88d423ef5d91893e2787c806f","4869f7a5dfa277a7dca6462dcf3b52b2","106.9"
"403b063e9e57ae6bbcfd6fae2bccfad4","7ea5bfa6c340f58f8e71fc1f0412b0d6","127.25"
"403b97836b0c04a622354cf531062e5f","c4af86330efa7a2620772227d2d670c9","1376.45"
"403ba4b294a085191de623779e866fb6","ef506c96320abeedfb894c34db06f478","34.09"
"403bc403b9cc4b10bc0de6b86281728e","aac29b1b99776be73c3049939652091d","172.75"
"403bc403b9cc4b10bc0de6b86281728e","aac29b1b99776be73c3049939652091d","172.75"
"403bc403b9cc4b10bc0de6b86281728e","aac29b1b99776be73c3049939652091d","172.75"
"403bc403b9cc4b10bc0de6b86281728e","aac29b1b99776be73c3049939652091d","172.75"
"403bc403b9cc4b10bc0de6b86281728e","aac29b1b99776be73c3049939652091d","172.75"
"403bd63a3c63b59c73e32b1ee7c4a664","5d3bb11474a06bdc23fb9e89f1164ee0","82.63"
"403ce7c187ea2be61ea4f564d3c71688","ea8482cd71df3c1969d7b9473ff13abc","51.13"
"403d459dc8e857df1180efcd8dda7a89","4c2b230173bb36f9b240f2b8ac11786e","55.69"
"403d497d5ac592144b9c83c01daa3a25","7a67c85e85bb2ce8582c35f2203ad736","111.89"
"403d9938537f6a0538d6860e3e7bc7fa","cb3dd9ce66268c7a3ca7241ac70ab58c","96.25"
"403e2f13e63c21240eaa9840fe6d95ec","391fc6631aebcf3004804e51b40bcf1e","63.66"
"403e499c55ee10e52fbf26762b33a5f3","4869f7a5dfa277a7dca6462dcf3b52b2","246.26"
"403ed75cff50b04645c2414360fff7b6","16090f2ca825584b5a147ab24aa30c86","55.1"
"403eded18ebb5bdaf010eb9050036fa4","1b4c3a6f53068f0b6944d2d005c9fc89","102.74"
"403ee67b92b2fc4c2c2ece77d61b168c","0adac9fbd9a2b63cccaac4f8756c1ca8","25.13"
"403faf66b2b69a6aedd65d14dd5fdc40","0be8ff43f22e456b4e0371b2245e4d01","55.13"
"403fee786bf2a91a88cb6bb0ac68d07f","38e679b9e0064cd94c6f035707344dae","183.9"
"403fee786bf2a91a88cb6bb0ac68d07f","38e679b9e0064cd94c6f035707344dae","183.9"
"404056a6129e2c8e668b8ea4d5a98297","620c87c171fb2a6dd6e8bb4dec959fc6","319.44"
"4041bc9d1b1fce0b58abecb8060fab29","1f9ab4708f3056ede07124aad39a2554","201.84"
"4041c1aa491fe06e3fd3fd402f24af61","bafc5aa11e413978be29040f51342e70","215.05"
"40425c5224829e5cc488f67f75f28d5f","d8c7ba53e7e38711eaef8c2849d6d2e1","175.9"
"4042753ccc5a8c7ab778aa7856ca6230","955fee9216a65b617aa5c0531780ce60","128.85"
"40434e5872b0959c656496620bbe95f2","446cc09cdbb130904da114e807dbec40","29.69"
"404400118a82aeeb44e856875c40f5e7","7142540dd4c91e2237acb7e911c4eba2","123.18"
"404427f6508b6a779e273ad67a7ba350","05f51e13da97139648b8125c31e5f51b","191.93"
"40446434c53465a79e399826ce1723bf","25e6ffe976bd75618accfe16cefcbd0d","70.57"
"4044c5fad995d07177b0c09ff2b0b7f6","1025f0e2d44d7041d6cf58b6550e0bfa","1125.36"
"4044c5fad995d07177b0c09ff2b0b7f6","1025f0e2d44d7041d6cf58b6550e0bfa","1125.36"
"4044c5fad995d07177b0c09ff2b0b7f6","157c3e4b42f81ac4a44e8b1ca2fe9876","1125.36"
"4044d99051c9cd7f9f00188ac0c829f2","c3cfdc648177fdbbbb35635a37472c53","167.75"
"4045e63d7fe9fce2f38928253adf5c2d","7a67c85e85bb2ce8582c35f2203ad736","253.98"
"4047217c6029782c1996e3cec14ef005","9de4643a8dbde634fe55621059d92273","196.32"
"40480952d51c22285abc3b9a16595822","6c7d50c24b3ccd2fd83b44d8bb34e073","188.39"
"40480952d51c22285abc3b9a16595822","5a8e7d5003a1f221f9e1d6e411de7c23","188.39"
"40480952d51c22285abc3b9a16595822","5a8e7d5003a1f221f9e1d6e411de7c23","188.39"
"4048279d4b6d7122d030e5487857a305","688756f717c462a206ad854c5027a64a","216.18"
"4048279d4b6d7122d030e5487857a305","688756f717c462a206ad854c5027a64a","216.18"
"404840d41d032edfc533e78d6e6ee416","7a67c85e85bb2ce8582c35f2203ad736","133.85"
"4048b8311e92aa983ee72f0b5f1e8ce5","116ccb1a1604bc88e4d234a8c23f33de","32.79"
"4048feff4f2e6e394bcaf4981d27a9bd","87d3c3aeb3ead335511b3ce315eb341e","118"
"404a1674e5af404b38dc64387e9e6e58","dc4a0fc896dc34b0d5bfec8438291c80","98.37"
"404ae63d165e7de5dd0bade9787b50c0","2bf6a2c1e71bbd29a4ad64e6d3c3629f","1425.56"
"404b2949c065b6dbade2af97cfa93527","7142540dd4c91e2237acb7e911c4eba2","82.9"
"404c087c1f661898fcfe9d4c4b1480d7","ccc4bbb5f32a6ab2b7066a4130f114e3","161.71"
"404c1f64c8d08abf1e626365c95b2384","31344c16881c08a8a72c6d2eb29918c1","298.92"
"404d71e18721243380c994069a7f411a","31561f325664a8a7aba4c8d0c3a9b3db","70.38"
"404e2c2a9c8b32e2c57597440e356f2f","3d871de0142ce09b7081e2b9d1733cb1","227.76"
"405059897f5d5fb7e349800c44920c61","cc419e0650a3c5ba77189a1882b7556a","108.88"
"40507eefcbacbd41a411bc1f99177286","93b9a99027bd8bd6af682aff18dd19bf","420.86"
"4050a0495b8fab90bb5285f6c37d61e9","b39d7fe263ef469605dbb32608aee0af","73.27"
"4051361e504d383142b6997954648b9e","f1fd5ab1181f827ffad998c1a5de7d74","127.56"
"40516474d4dead1446fa9e9ae60d233a","6481e96574816ead57975da2c0f6d80d","92.78"
"405377f3183b98eb11163cfb9d9f619e","f8db351d8c4c4c22c6835c19a46f01b0","149.09"
"4053d75129c21cf5b41d41e6bdf3cd28","850f4f8af5ea87287ac68de36e29107f","86.24"
"40542f414acd736bdacaeb85dc7df95a","94144541854e298c2d976cb893b81343","69.69"
"4054f3a02c9191a518601fba04f06742","da8622b14eb17ae2831f4ac5b9dab84a","45"
"4055525efb230dfd940236b7888f2012","87d3c3aeb3ead335511b3ce315eb341e","28.88"
"40566e07284e5387c3c479d0ac7aab9c","a673821011d0cec28146ea42f5ab767f","136.99"
"405681d4d6342114f04f4e25f4d90068","5566627eab3fe93fd6ee08798226101a","32.42"
"4056ebb28fca7221561bf47ffaf7451f","218d46b86c1881d022bce9c68a7d4b15","119.25"
"405700c657d0b6fb125f7507a0bce1c7","955fee9216a65b617aa5c0531780ce60","63.11"
"4057b2ef485f9beb388fcb296548a5dc","813348c996469b40f2e028d5429d3495","213.5"
"4057b2ef485f9beb388fcb296548a5dc","813348c996469b40f2e028d5429d3495","213.5"
"405894653b2f151f3eb662b80f9b8a92","4c2b230173bb36f9b240f2b8ac11786e","102"
"405894653b2f151f3eb662b80f9b8a92","4c2b230173bb36f9b240f2b8ac11786e","102"
"4059056b2f7cadb9cf31238fc351ca59","70a12e78e608ac31179aea7f8422044b","65.05"
"40596a0f1a0f7334d7ced24f901fbf46","6560211a19b47992c3666cc44a7e94c0","56.78"
"40599d3d28b75746952ded75566637b9","48efc9d94a9834137efd9ea76b065a38","20.62"
"4059a20ed837ba80adc17e94bf2f852f","562fc2f2c2863ab7e79a9e4388a58a14","44.09"
"405a30197dbb4ed83804a680c2bbae9b","43f8c9950d11ecd03a0304a49e010da6","97.87"
"405ab8184e07bfa663f7627527c96049","1025f0e2d44d7041d6cf58b6550e0bfa","54.44"
"405b235ca935c45dbff98550512b37d2","f680f85bee2d253556ac91be391d2c82","56.01"
"405b7a0bffb459dbc7646665024a2665","955fee9216a65b617aa5c0531780ce60","223.54"
"405be8487a7fde1db0bc31ad6b08050a","cfb1a033743668a192316f3c6d1d2671","8.89"
"405be8487a7fde1db0bc31ad6b08050a","cfb1a033743668a192316f3c6d1d2671","8.89"
"405be8487a7fde1db0bc31ad6b08050a","cfb1a033743668a192316f3c6d1d2671","8.06"
"405c8e4015fb343f974080958db8bc52","cc419e0650a3c5ba77189a1882b7556a","72.83"
"405d28af4fe06990456c82cdfe457b1a","f9a02f1922d1de564392e656d82b3fda","137.39"
"405e31197c9ced1ce6839e8eb84ba10b","688756f717c462a206ad854c5027a64a","109.14"
"405e31197c9ced1ce6839e8eb84ba10b","688756f717c462a206ad854c5027a64a","109.14"
"405e31197c9ced1ce6839e8eb84ba10b","688756f717c462a206ad854c5027a64a","109.14"
"405ea1828ef697a508aea9cdafdc7e79","ef990a83bbea832f36ebe81376335aa8","76.99"
"405ecafdd586fc6c950aa6aaf4e91cae","e9779976487b77c6d4ac45f75ec7afe9","186.95"
"405fcf4896f700072195eae96311134c","89bc797e2e29667aa035d4368f9b7f92","25.86"
"4060a8c4cf4cdd2f9ffd6f7af3930fde","7299e27ed73d2ad986de7f7c77d919fa","146.3"
"4060a8c4cf4cdd2f9ffd6f7af3930fde","7299e27ed73d2ad986de7f7c77d919fa","146.3"
"4061c396aaea1c9eea40886a6f7de0ae","8a32e327fe2c1b3511609d81aaf9f042","76.66"
"40637fde29a0a1715c3de8af636ff382","4830e40640734fc1c52cd21127c341d4","47.88"
"4064338b1a0771e658af6c71d3fa2604","1336efc61c316ddf92c899eb817f7cae","144.07"
"4064b7bda3dcdab5dc717705f524d3bd","8602a61d680a10a82cceeeda0d99ea3d","21.06"
"4064b7bda3dcdab5dc717705f524d3bd","8602a61d680a10a82cceeeda0d99ea3d","26.16"
"40654581b4282e70a554c9eb51fc8a91","951e8cef368f09bb3f3d03c00ca4702c","18.27"
"40654581b4282e70a554c9eb51fc8a91","951e8cef368f09bb3f3d03c00ca4702c","34.66"
"4065c0062f606b943e2fef1d5454ce80","b839e41795b7f3ad94cc2014a52f6796","824.08"
"4066e404b7be2a4a7331bc62da6fdbeb","b4ffb71f0cb1b1c3d63fad021ecf93e1","16.98"
"40674b7f0ee237bb07702a45f2bd7d9b","2d50d6282f8aa2257819a77bfaa0efe0","152.7"
"4068a5daf06244e4aa1a85a67983cc62","91f848e9f4be368f4318775aac733370","94.32"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","38.38"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","9.42"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","9.83"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","15.84"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","9.33"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","0.47"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","13.6"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","14.69"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","7.67"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","16.55"
"4069c489933782af79afcd3a0e4d693c","7a67c85e85bb2ce8582c35f2203ad736","11.37"
"406a59cb4b044ee714963cd2c70fbb6e","ac3508719a1d8f5b7614b798f70af136","138.32"
"406a5ab51424aef9f3674c18a3060945","44073f8b7e41514de3b7815dd0237f4f","109.59"
"406c8182de18b2d9a20676f34b35ca6b","4a3ca9315b744ce9f8e9374361493884","21.84"
"406c8182de18b2d9a20676f34b35ca6b","4a3ca9315b744ce9f8e9374361493884","79.9"
"406d7ae7632b47850ebdaaf719a4c715","b561927807645834b59ef0d16ba55a24","63.34"
"406d7ae7632b47850ebdaaf719a4c715","b561927807645834b59ef0d16ba55a24","18"
"406de5462666366ba69ee8d333eafc31","ccb83a794700270fde70898fe9ff368b","1031.15"
"406e77234ec47031020fa6bf9507b59b","5d3bb11474a06bdc23fb9e89f1164ee0","465.11"
"406e7d5f44dce0761a29b6a22889a98c","955fee9216a65b617aa5c0531780ce60","139.8"
"406e7d5f44dce0761a29b6a22889a98c","955fee9216a65b617aa5c0531780ce60","139.8"
"40703c6f5fddd57d70b483c063a53c24","218d46b86c1881d022bce9c68a7d4b15","142.19"
"4071fd2362f826dbb5ea79880533cccf","70a12e78e608ac31179aea7f8422044b","101.35"
"40720c42a96175879b2777f799bb29a5","e76ecc7e9a1a1e3c6df9d2a8261c423d","34.1"
"4072620bfe789dfeb38ae264e8e7fb35","cca3071e3e9bb7d12640c9fbe2301306","103.62"
"4072fb31a37a095cf5c6efcc068d4f5b","1f50f920176fa81dab994f9023523100","66.64"
"407408433ee2a9ed77984aa5a06e2b2e","1da3aeb70d7989d1e6d9b0e887f97c23","76.17"
"4074c8247a20a28ee6bedaa09cd94d76","c3867b4666c7d76867627c2f7fb22e21","143.12"
"40753325f836f577dd8bab3f0e5807e6","c3cfdc648177fdbbbb35635a37472c53","158.98"
"4076407d388d4127cf7edc12c2782ed8","1900267e848ceeba8fa32d80c1a5f5a8","58.45"
"407650da5ce96e8de0290f05086d3b49","fd386aa7bed2af3c7035c65506c9b4a3","47.39"
"4076d3e76f90825858ffdbf359cd8187","710e3548e02bc1d2831dfc4f1b5b14d4","328.17"
"40789dad22231468ebb1cc58cc892d6b","dbc22125167c298ef99da25668e1011f","98.22"
"4079df924e51e553825e62f9f8995d59","4d600e08ecbe08258c79e536c5a42fee","239.9"
"407b45a96cb1a7bdc352d2a499647b84","8f2ce03f928b567e3d56181ae20ae952","136.75"
"407c6c87763b40c6ecbdf86ce3e07d76","080102cd0a76b09e0dcf55fcacc60e05","49.66"
"407c915b14e91ef7bfab0f2f272ccfc9","5d0363b33554b373851fc1622e4d5f3c","106.25"
"407cc9b2c7575dbff71cb23b6cc26814","6d66611d7c44cc30ce351abc49a68421","40.41"
"407cc9b2c7575dbff71cb23b6cc26814","6d66611d7c44cc30ce351abc49a68421","76.39"
"407cd3e518bb8939aa08c5727593a5e5","b76dba6c951ab00dc4edf0a1aa88037e","4.29"
"407cd3e518bb8939aa08c5727593a5e5","b76dba6c951ab00dc4edf0a1aa88037e","25"
"407ce0da1b714dff0e358c57b4d7bd39","46dc3b2cc0980fb8ec44634e21d2718e","368.2"
"407d3134dc85d0544ca41fda99cb3ca6","e9779976487b77c6d4ac45f75ec7afe9","57.43"
"407ee2ab7ff5d2026801ff24b7b7cb7d","9c7fd21e0aa159b20da593371f08ff7c","96.55"
"407fe646704ea7828e324c8ef7e7e616","5cbbd5a299cab112b7bf23862255e43e","445.19"
"407fe646704ea7828e324c8ef7e7e616","87142160b41353c4e5fca2360caf6f92","445.19"
"407fe646704ea7828e324c8ef7e7e616","87142160b41353c4e5fca2360caf6f92","445.19"
"408049720996030bf12798d1338df7a1","51f108f62cb87d61918159902c8f8583","156.64"
"4082016610cd8b53add011fe068c04b3","6973a06f484aacf400ece213dbf3d946","104.87"
"4082a09e70f0dcced54c17ec25ac2a50","1c68394e931a64f90ea236c5ea590300","161.86"
"4083ae51fa136337c09bce24beff2fe4","9d4db00d65d7760644ac0c14edb5fd86","152.19"
"4083b3de3f83063296da5c898dddee6a","7722b1df1b0e383e000397b2c11e3e19","28.62"
"4086b35550b0ef9c5c94ef7b116fa47e","f80edd2c5aaa505cc4b0a3b219abf4b8","86.01"
"4086b35550b0ef9c5c94ef7b116fa47e","f80edd2c5aaa505cc4b0a3b219abf4b8","9.77"
"40873b37163716fad21393ee93374543","2c9e548be18521d1c43cde1c582c6de8","86.15"
"4087849bcc671e4fd0e10770daa7bff2","845e8036c3f7bf62099352f5ed910240","203.89"
"4087849bcc671e4fd0e10770daa7bff2","8a432f4e5b471f8da497d7dc517666e2","203.89"
"4087849bcc671e4fd0e10770daa7bff2","8a432f4e5b471f8da497d7dc517666e2","203.89"
"40882c452ec4e7cc53c1a084173f79a5","9b00ed88b7fdb95d6ff76e27c1b52d16","38.1"
"4088827527ce8c088c35a2e493940b55","1f50f920176fa81dab994f9023523100","77.57"
"4089dcf1cbb89bc02b04c143c7dab499","34d1ca11b242c0fee2c834ae8d788566","636.46"
"408b675f9e40be5250625c8c70472409","d921b68bf747894be13a97ae52b0f386","158.98"
"408bba49e507e2efa9fbb77966ca4697","edd066cd02126d7800f9b66e980e9931","178.78"
"408c159bf7f5bb5ee0ee64ca6be81ab3","46dc3b2cc0980fb8ec44634e21d2718e","150.09"
"408c34813cf30f96dc67726e1b5e78e2","d1c281d3ae149232351cd8c8cc885f0d","180.77"
"408d3b25332b720d54aeb8503549722e","5dceca129747e92ff8ef7a997dc4f8ca","360.81"
"408df9004bd631081333aab0584bcfe4","7a67c85e85bb2ce8582c35f2203ad736","84.14"
"408e91bfedadd9e3a02ea46af7e6cb4e","b76dba6c951ab00dc4edf0a1aa88037e","20.75"
"408f2f229612df125125c44208331045","d98eec89afa3380e14463da2aabaea72","55.09"
"408fbff46d0cdb99d7aa42898519ba13","1d8dbc4f32378d715c717c1c1fc57bae","177.59"
"4091882136d80ac3ff9058c8d81e10a4","4a3ca9315b744ce9f8e9374361493884","151.58"
"4091c3d8c6357f7a8b14001559887fb7","bd15ee794d5e640d9dd71b665b2ab15b","47.69"
"4091d93f24146cb228adc17dad467e8f","2a261b5b644fa05f4f2700eb93544f2c","124.57"
"4092d9bdc6d89d05a6d5be6ef304f627","cc419e0650a3c5ba77189a1882b7556a","14.78"
"4093476253605c646eadca91a226a6f3","4e922959ae960d389249c378d1c939f5","199.14"
"40937e994b9bf8d1d1d545e2605e3834","41b39e28db005d9731d9d485a83b4c38","51.01"
"4093a63e6c3fa6b277e0fe4b6347ed49","1ca7077d890b907f89be8c954a02686a","157.3"
"4093b84461e9ee4cfa6b1f720d1003ac","6cd68b3ed6d59aaa9fece558ad360c0a","128.24"
"4093e2a77fd359fe0046844307851f66","17ca9b9e9b9ef8fdb529001b49ebb50f","77.97"
"4093f51e15660b0278941a5b38e694c8","8ae520247981aa06bc94abddf5f46d34","706.07"
"40940dc8bce0d8f65258a5d2d293038b","7c67e1448b00f6e969d365cea6b010ab","170.76"
"40943871fddded9badd0c7a30758807c","ececbfcff9804a2d6b40f589df8eef2b","110.18"
"4094718231b77af3cc0b3916449a1704","5a425cc503b39b262a847fd6212bf53b","104.61"
"40956e6dd1d3604c48f437352e4dc3d3","c68fb906c8f4b4b946d8386bfa6e5467","138.95"
"40965a3a15814c97fdf1c615b2bb939f","701938c450705b8ae65fc923b70f35c7","160.22"
"40968775de06095dbc53bace39038550","4d6d651bd7684af3fffabd5f08d12e5a","165.94"
"4096943338f6798c95bce03684e2a354","04308b1ee57b6625f47df1d56f00eedf","553.53"
"40969a63dab14f62173be9affecb17d4","17e34d8224d27a541263c4c64b11a56b","250.73"
"4097383021fb2044138f408170bcb379","65b081a070633e057c462abdd6fb9dd8","155.31"
"4097cef4d604217aad3f625bf6105066","de722cd6dad950a92b7d4f82673f8833","7.63"
"4097cef4d604217aad3f625bf6105066","de722cd6dad950a92b7d4f82673f8833","50"
"4099e45fcb315a95f58e5149bc1c0baf","cac876b37d3abcd6bd76caca30277996","69.18"
"409a324803d22f3b95f99aedb4863c3a","669ae81880e08f269a64487cfb287169","63.23"
"409bb100cf5efeb2ee6789b1a63589f2","11bfa66332777660bd0640ee84d47006","27.78"
"409bc4cfbf301b760050e1adec588929","e9779976487b77c6d4ac45f75ec7afe9","79.7"
"409bc4cfbf301b760050e1adec588929","e9779976487b77c6d4ac45f75ec7afe9","79.7"
"409d692c7314744b643ae98e8a11e1b5","9add47bf45ce8e8c7db6b9cf670b1e09","110.48"
"409e065598ea4a9dba359d894ab0cab9","620c87c171fb2a6dd6e8bb4dec959fc6","204"
"409e065598ea4a9dba359d894ab0cab9","620c87c171fb2a6dd6e8bb4dec959fc6","204"
"409e4a6eadbdc33f16ccf0bda01eec1f","a416b6a846a11724393025641d4edd5e","195.92"
"409e6afee2a8d16df0be7d30f6278067","52ac6f920b7280e4c6d30dd94de6259b","601.19"
"40a0d420733e7978f30e7a63616bba22","8444e55c1f13cd5c179851e5ca5ebd00","94.76"
"40a0d43c361fd8433d1e982929fd635f","0be8ff43f22e456b4e0371b2245e4d01","150.4"
"40a0d43c361fd8433d1e982929fd635f","0be8ff43f22e456b4e0371b2245e4d01","150.4"
"40a0fc3c21a8f455a5f8388ed46408ca","7a67c85e85bb2ce8582c35f2203ad736","58.74"
"40a1b377583e234ad0cb70b2a7f3ea30","54065e9aef7e9e9c2dc23b7594db021a","518.93"
"40a1c5c49a15e72aac742ee4ff8308b5","80e6699fe29150b372a0c8a1ebf7dcc8","188.42"
"40a24d4585c66a3d7ba902a7dcd233a9","271c58a1d139c45eaf3316107c6d3a3b","177.51"
"40a2f98011d4a7be3a934cc6ca8afd9b","25e47381a6c510ddeb36084e33b89f0c","76.08"
"40a496e18a46349487b125eda0d0c288","955fee9216a65b617aa5c0531780ce60","69.9"
"40a53ec6d0f15a6e4366a5e07c5f6ce2","966cb4760537b1404caedd472cc610a5","838.45"
"40a59440b8edfb3c3b493a7df101a0ac","1da3aeb70d7989d1e6d9b0e887f97c23","17.77"
"40a5bd91abf23d336d1f3584101d860d","620c87c171fb2a6dd6e8bb4dec959fc6","171.24"
"40a601b71bfefbc0f6a7566b0d201fad","7d76b645482be4a332374e8223836592","30.12"
"40a62332da0cae00581de556c36c00ac","a1043bafd471dff536d0c462352beb48","165.3"
"40a6a2ccfc8d35aaf5f5444635c1bfef","c31eff8334d6b3047ed34bebd4d62c36","125.16"
"40a6bf502702fa0bfaee3ae436b554ed","951e8cef368f09bb3f3d03c00ca4702c","116.9"
"40a6bf502702fa0bfaee3ae436b554ed","951e8cef368f09bb3f3d03c00ca4702c","116.9"
"40a81260704fba482a19cddbe37f3ca7","d91fb3b7d041e83b64a00a3edfb37e4f","136.52"
"40a9143b2c41f667d625190a5a1bf79d","9b013e03b2ab786505a1d3b5c0756754","35.23"
"40a9be4510459ae28841128e5938153f","165fc07beebdcb6190fba8a06db2a449","83.73"
"40aa89b7cd7a1c649a752f6539c4a57b","e067ad2c1c0b48758eb1b5228bcf7a68","6.24"
"40aa89b7cd7a1c649a752f6539c4a57b","e067ad2c1c0b48758eb1b5228bcf7a68","51.98"
"40aaae873a0360f8189aa9ad6a528fe5","a3dd39f583bc80bd8c5901c95878921e","57.53"
"40ab84a18db0770fecb8449fadf72276","f97e2b0650c2068227e1d366140eb62f","250.7"
"40abd692ba634788bde537d1aff36222","c33a5c3c983090c8b78a28e65052a20d","83.65"
"40aecb2022cf80ba1efc9b0ddf5cd690","cc419e0650a3c5ba77189a1882b7556a","82.42"
"40aeee6b37546436d467e37ce3e58f6a","cc419e0650a3c5ba77189a1882b7556a","69.12"
"40af1ae902bbec62efba703b0fc0e8ea","37be5a7c751166fbc5f8ccba4119e043","227.27"
"40af8092cfca37c02ef8a817574f6edb","8444e55c1f13cd5c179851e5ca5ebd00","354.59"
"40b0b27e8d44ac649c24ff5e2a7afae1","4869f7a5dfa277a7dca6462dcf3b52b2","153.72"
"40b0e6507607e122ac052bf9426dba12","1900267e848ceeba8fa32d80c1a5f5a8","96.32"
"40b1be99be1654dadd7e49f038296ced","de23c3b98a88888289c6f5cc1209054a","188.66"
"40b1c90528443b00c5f0e9b35471aab0","634964b17796e64304cadf1ad3050fb7","123.52"
"40b212d9b39c8133fdfd82ea73eaab8a","7ddcbb64b5bc1ef36ca8c151f6ec77df","323.68"
"40b24dab374c01e18e3e6f269f67c8ad","391fc6631aebcf3004804e51b40bcf1e","61.05"
"40b2dd4813a685a119ff6fd2d213ca88","8160255418d5aaa7dbdc9f4c64ebda44","58.28"
"40b36d6345e694ab69d96b2fe390ac48","ef0ace09169ac090589d85746e3e036f","135.23"
"40b3a621a59f804d691abcd7531fffee","7a241947449cc45dbfda4f9d0798d9d0","149.14"
"40b5da88b2b1811f86becbe62d53eb30","1ca7077d890b907f89be8c954a02686a","59.1"
"40b6a430e16e22f01fcf64a0a39d8aad","de0c78824586e9a5f5f04fd84e25df39","328.62"
"40b6f922d06bf5d0ccd2dfc2df2b6a50","744dac408745240a2c2528fb1b6028f3","214.14"
"40b726690a12c5fa40e3e0727ad87835","1f50f920176fa81dab994f9023523100","91.23"
"40b78093269252ad30000071c00f5c9a","7d76b645482be4a332374e8223836592","29"
"40b84381ff8cf557a3be3ad7b29421a9","6560211a19b47992c3666cc44a7e94c0","56.78"
"40b844d9eccc85cdb1d2ccef1efbeb40","391fc6631aebcf3004804e51b40bcf1e","207.49"
"40b8e198f9be930c141b807fe417dd07","522620dcb18a6b31cd7bdf73665113a9","113.35"
"40b9d0a196fc994938fec40d258133be","d4910f1cdcfdabd48d6b316e395d4a23","107.41"
"40b9d5b5beb5f07698425a388cb7035d","8160255418d5aaa7dbdc9f4c64ebda44","92.97"
